submission_id,timestamp,workshop_id,name,duration_sec,answers_json,score_x_raw,score_y_raw,archetype,animal_x_mod,animal_y_mod,animal_note,score_x_final,score_y_final,outlier_flag,interpretation,age,education,field,gender,user_agent,version
0e1129eb,2026-05-07T21:41:39.097Z,online,Libor,182,"{""q1"":""gt2y"",""q2"":""always"",""q3"":[""chatgpt"",""gemini"",""copilot"",""other"",""perplexity"",""notebooklm""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max""],""q6"":4,""q7"":3,""q8"":[""jobs"",""safety""],""q9"":2,""q10"":{""animalSelf"":""orangutan"",""animalAi"":""papoušek""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""creative"",""gender"":""male""}}",83,4,optimistic_power_user,0,0,"Orangutan je tvor, který nástroje nevynalézá, ale zdokonaluje – v přírodě byl pozorován při opravování ran rostlinnou pastou dřív, než to vědci čekali. Papoušek zas opakuje, co slyší, ale u těch nejchytřejších druhů začínají vědci tušit, že za opakováním se skrývá záměr. Jde tedy o vztah mezi někým, kdo nástroj drží v ruce s rozvahou, a někým, kdo mluví přesvědčivě, ale motivaci má nejasnou. Možná nejprovokativnější otázka není, co papoušek umí – ale kdo mu vlastně naslouchá a proč.",83,54,FALSE,"Patříš mezi zkušené power usery, kteří AI nejen používají, ale aktivně tvarují – přes projekty, deep research a multimodální práci. Zajímavý signál je napětí mezi Q6 (4 – AI brzy na úrovni lidí) a Q7 (3 – neutrální postoj k osobnímu přínosu): technologický potenciál vnímáš jako reálný, ale osobní transformaci zatím nebereš jako samozřejmost. Doporučení: zkus záměrně otestovat AI v oblasti, kde zatím výsledkům plně nevěříš – přesně tam, kde se setkává tvoje skepse z Q7 s nástroji, které už ovládáš na expertní úrovni. Konkrétně: NotebookLM nebo deep research nasaď na problém, jehož výstup budeš sám schopen kriticky ověřit.",46_55,vs,creative,male,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",0.1.0
931c3611,2026-05-08T04:09:42.925Z,online,Hana,217,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini"",""notebooklm"",""copilot""],""q4"":""no"",""q5"":[""long_prompt""],""q6"":4,""q7"":2,""q8"":[""hallucinations"",""authenticity"",""ecology""],""q9"":5,""q10"":{""animalSelf"":""Stir"",""animalAi"":""Chobotnice ""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""marketing"",""gender"":""female""}}",39,-24,casual_skeptic,0,0,"Stir — zvíře, které se točí, přešlapuje, možná čeká na správný moment k pohybu. A naproti tomu chobotnice: tvor s devíti mozky, chapadly sahajícími všude najednou, schopný měnit barvu i tvar během vteřiny. Zajímavé je, že chobotnice nemá dlouhodobou paměť — každé setkání s ní začíná znovu, bez kontextu, bez loajality. Možná právě proto ji pozoruješ s takovým odstupem: ne ze strachu, ale z vědomí, že fascinující neznamená spolehlivý.",39,26,FALSE,"Jsi zkušený každodenní uživatel AI nástrojů, který ale zaujímá výrazně skeptický postoj — typický začátečník-skeptik. Zajímavý je rozpor mezi Q6 a Q7: schopnostem AI relativně věříš (skóre 4), ale že by zlepšila tvůj život, to odmítáš (skóre 2) — což naznačuje spíš nedůvěru v dopad než v technologii samotnou. Píšeš komplexní prompty, ale zůstáváš jen v textové modalitě — zkus záměrně přidat jeden nástrojový workflow: například NotebookLM na analýzu vlastních dokumentů nebo Copilot napojený na reálná data z tvé práce. Obavy z halucinací a autenticity řeš aktivně: zaveď si vlastní verifikační rituál — jeden konkrétní postup, jak každý výstup AI ověřuješ před použitím.",36_45,vs,marketing,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0.1.0
e47d7a2f,2026-05-08T04:29:10.338Z,online,Kamila,186,"{""q1"":""gt2y"",""q2"":""daily"",""q3"":[""chatgpt"",""gemini"",""copilot""],""q4"":""one"",""q5"":[""chatbot_max""],""q6"":5,""q7"":3,""q8"":[""hallucinations"",""authenticity"",""safety""],""q9"":5,""q10"":{""animalSelf"":""Vcela"",""animalAi"":""Velryba""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""other"",""gender"":""female""}}",57,-9,realistic_power_user,0,0,"Včela a velryba — to je pozoruhodně asymetrický pár. Včela ví přesně, co dělá: buňka, trasa, produkt. Velryba zpívá do tmy oceánu a nikdo neví, jestli ji někdo slyší, ani co vlastně říká. Je trochu provokativní, že sis za AI nevybral něco domestikovaného a užitečného, ale něco obrovského, hluboce ponořeného a obtížně čitelného. Možná tahle intuice mluví přesněji než skóre v dotazníku — pracuješ s AI denně, ale necítíš, že by ses k ní opravdu přiblížil.",57,41,FALSE,"Denně pracuješ s AI více než dva roky, přesto tě kvadrant řadí mezi skeptiky — a to je zajímavé napětí, ne chyba v datech. Klíčový signál je rozpor mezi Q6 a Q7: AI bude brzy stejně dobrá jako člověk (5/5), ale tvůj život nezlepší (3/5). Tenhle rozdíl stojí za to pojmenovat — nejde o pesimismus, spíš o nedůvěru, že technologie sama o sobě nestačí. Konkrétně: využíváš projekty a deep research v ChatGPT, takže zkus příště záměrně ověřit výstup křížově přes Gemini nebo Copilot — ne jako pojistku, ale jako metodický zvyk, který přímo adresuje tvé obavy z halucinací a autenticity.",46_55,vs,other,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",0.1.0
013d625e,2026-05-08T05:40:09.577Z,online,Mirek,202,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""perplexity""],""q4"":""no"",""q5"":[""none""],""q6"":4,""q7"":4,""q8"":[""hallucinations"",""ethics"",""safety""],""q9"":3,""q10"":{""animalSelf"":""Sova"",""animalAi"":""Surikata""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""other"",""gender"":""male""}}",26,6,casual_enthusiast,0,0,"Sova pozoruje svět z výšky, přemýšlí dřív, než se pohne — a pak si vybere surikatu jako svůj AI protějšek. Surikaty jsou tvorové radikálně sociální, hlídají se navzájem, točí hlavou na všechny strany a křičí, když se blíží nebezpečí — což je vlastně docela přesný popis toho, co dobrý AI asistent dělá. Zajímavé je, že sova surikatu obvykle loví, ale tady ji volíš jako parťáka: možná tušíš, že mít po ruce někoho, kdo neúnavně hlídkuje a varuje (halucinace, etika, safety — to jsou tvoje Q8 obavy), se hodí právě tehdy, když ty sám sedíš tiše a přemýšlíš. Tohle není špatná dělba práce.",26,56,FALSE,"Jsi začátečník s optimistickým naladěním — pravidelně saháš po AI, ale zatím se pohybuješ výhradně v textovém režimu a bez pokročilých technik jako jsou vlastní instrukce, řetězení promptů nebo práce s API. Zajímavý signál: skóre důvěry v AI (Q6, Q7 na úrovni 4) jde ruku v ruce s citlivostí na halucinace a etiku — nejsi naivní nadšenec, ale ani skeptik. Konkrétní krok vpřed: zkus u nástrojů, které už používáš (ChatGPT, Perplexity), vědomě pracovat se systémovým promptem nebo rolí — zadej AI kontext o sobě a svém úkolu ještě před samotným dotazem. Druhý krok: Perplexity využívej cíleně jako fact-checking vrstvu tam, kde tě halucinace ChatGPT nejvíc pálí.",46_55,vs,other,male,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [LinkedInApp]/9.32.403",0.1.0
f8573780,2026-05-08T06:08:45.054Z,online,Martin,106,"{""q1"":""gt2y"",""q2"":""always"",""q3"":[""chatgpt"",""claude"",""copilot"",""gemini""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max"",""automation"",""agent""],""q6"":5,""q7"":5,""q8"":[""authenticity"",""jobs"",""dependency""],""q9"":2,""q10"":{""animalSelf"":""Lev"",""animalAi"":""Chobotnice""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""it"",""gender"":""male""}}",88,26,optimistic_power_user,0,0,"Lev a chobotnice — to je neobvyklý pár. Lev má teritorium, hierarchii, jasný výraz síly. Chobotnice nemá páteř, nemá centrum, řídí osm ramen skoro nezávisle na sobě a mění barvu podle prostředí. Někdo by řekl, že lev chobotnici velí — ale chobotnice vlastně neposlouchá, jen se přizpůsobuje a zároveň jedná paralelně na tolika frontách, že lev ani nestihne zaregistrovat všechny pohyby. Možná nejzajímavější otázka není, kdo z nich je silnější, ale co se stane ve chvíli, kdy si lev zvykne, že ramena fungují sama od sebe.",88,76,FALSE,"Patříš mezi nejzkušenější uživatele v místnosti — power user s více než dvěma lety každodenní praxe, který AI nejen používá, ale aktivně buduje: agenty, automatizace, deep research. Zajímavý signál je napětí mezi plným optimismem (Q6, Q7 na 5) a odmítáním přísné regulace (Q9 na 2) — přitom zároveň jmenuješ dependency jako reálnou obavu. Tohle není rozpor, ale výzva: zkus explicitně zmapovat, které ze svých automatizací a agentů by „přežily"", kdybys k nim ztratil přístup přes noc. Druhý krok: protože pracuješ s více modalitami i nástroji najednou, má smysl začít testovat, kde konkrétně vznikají chyby při předávání kontextu mezi agenty — tam se skrývá tvůj největší prostor pro zlepšení.",46_55,vs,it,male,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Safari/605.1.15",0.1.0
89c8d3d0,2026-05-08T06:16:51.730Z,online,Ivan,144,"{""q1"":""gt2y"",""q2"":""always"",""q3"":[""chatgpt"",""claude"",""gemini"",""copilot"",""notebooklm""],""q4"":""multi"",""q5"":[""long_prompt"",""chatbot_max"",""vibecoding"",""automation"",""agent""],""q6"":5,""q7"":3,""q8"":[""jobs"",""ethics"",""safety""],""q9"":4,""q10"":{""animalSelf"":""Medveď"",""animalAi"":""Chobotnica""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""finance"",""gender"":""male""}}",94,-4,realistic_power_user,0,0,"Medvěd si staví doupě sám, nepotřebuje hejno ani návod — a chobotnice má osm ramen, každé s vlastním nervovým systémem, který jedná polo-samostatně. Je to trochu děsivé, trochu fascinující, a hlavně: nikdo přesně neví, kde končí „ona"" a začínají „její části"". Tenhle vztah dává smysl — medvěd, který si postavil vlastní agenty, se vlastně rozhodl chovat chobotnici. Otázka není, jestli ji ovládá. Otázka je, jestli ví, co zrovna dělá to osmé rameno.",94,46,FALSE,"Jsi zkušený power user, který AI nejen používá, ale aktivně staví — automatizace, agenty, vlastní aplikace. Zajímavý signál je napětí mezi Q6 a Q7: věříš, že AI za 5 let dosáhne lidské úrovně (5/5), ale zároveň tě to nijak zvlášť nenadchýná ani neděsí — postoj „uvidíme"" (3/5). To není nerozhodnost, to je střízlivý realismus podložený praxí. Protože už víš, co AI reálně umí a kde drhne. Doporučuji zaměřit se na evaluaci agentů, které stavíš — konkrétně na benchmarking jejich chybovosti a hranice delegování. Tady totiž zkušenost přestává stačit a nastupuje systematické testování.",36_45,vs,finance,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",0.1.0
6c4a84ff,2026-05-08T06:37:13.951Z,online,Ivana,271,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""chatgpt"",""copilot""],""q4"":""no"",""q5"":[""agent""],""q6"":5,""q7"":4,""q8"":[""ethics"",""dependency""],""q9"":3,""q10"":{""animalSelf"":""Sova"",""animalAi"":""Velryba""},""q11"":{""age"":""36_45"",""education"":""vs"",""field"":""finance"",""gender"":""female""}}",31,14,casual_enthusiast,0,0,"Sova pozoruje — tiše, z výšky, s dobrým nočním viděním. Velryba se pohybuje v hloubce, kam světlo nedosáhne, a komunikuje na frekvencích, které člověk bez přístroje neslyší. Je v tom jistá asymetrie: sova rozumí krajině, kterou přelétá, velryba existuje ve vrstvách, které krajinu přesahují. Možná proto tě AI přitahuje jako příslib — ne nástroj, ale bytost jiného řádu. Otázka, kterou ti tahle dvojice tiše pokládá: co se stane, když sova přestane sedět na větvi a rozhodne se skočit do vody?",31,64,FALSE,"Jsi začátečník-nadšenec: AI používáš relativně krátce a zatím jen textově, ale přeskočils rovnou k budování agentů a asistentů — to je neobvyklý skok pro někoho s méně než dvěma lety praxe. Zajímavý signál je napětí mezi silným přesvědčením, že AI bude brzy srovnatelná s lidmi (Q6 = 5), a zároveň neutrálním postojem k regulaci (Q9 = 3) při vědomí rizik závislosti a etiky (Q8) — jako bys ještě hledal, jak tyhle póly smířit. Konkrétně: agenty, které buduješ, otestuj záměrně na hraně selhání — zadej jim úkol, kde očekáváš chybu, a zdokumentuj, kde se rozpadnou. Pak zvažuj přidat k textovým modalitám strukturovaná data nebo kód, protože agentní workflow bez nich narazí na strop rychle.",36_45,vs,finance,female,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0.1.0
393bb3e9,2026-05-08T07:28:30.521Z,online,Corben,343,"{""q1"":""6m_2y"",""q2"":""weekly"",""q3"":[""other"",""gemini""],""q4"":""one"",""q5"":[""vibecoding"",""long_prompt""],""q6"":4,""q7"":4,""q8"":[""authenticity"",""ethics""],""q9"":2,""q10"":{""animalSelf"":""lev"",""animalAi"":""kůň""},""q11"":{""age"":""46_55"",""education"":""vs"",""field"":""it"",""gender"":""male""}}",44,14,casual_enthusiast,0,0,"Lev a kůň — to není pohádka, ale docela napínavý pracovní vztah. Lev neosedlá koně ze slabosti, ale proto, že ví, že savana je velká a sám by ji přeběhl pomaleji. Zajímavé je, že kůň v této dvojici není divoký — je domestikovaný, výkonný, spolehlivý na trase, kterou mu někdo ukáže. Možná právě proto tě bude jednou zajímat otázka, kdo vlastně určuje směr: ty jako lev, nebo cesta, na kterou tě kůň zvykl nosit?",44,64,FALSE,"Jsi začátečník-nadšenec: máš za sebou méně než dva roky praxe, ale AI už pro tebe není hračka — je to pracovní nástroj, ke kterému se vracíš každý týden. Zajímavý signál je kombinace vibecódování vlastních aplikací s psaním komplexních promptů: technicky si sáháš na hranici svých možností, přitom si regulaci odmítáš přát (Q9 = 2), ale autenticitu obsahu a etiku vnímáš jako reálné riziko — to není rozpor, to je zdravá ostražitost. Konkrétní krok: při vibecódování si zaveď vlastní „audit vrstvu"" — po každém generovaném výstupu si polož otázku, co v kódu nebo obsahu nemůžeš ověřit, a dokumentuj to. Tím proměníš svoji obavu v systematickou praxi, ne jen pocit.",46_55,vs,it,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",0.1.0
54f7eb64,2026-05-08T07:31:12.556Z,online,Honza,390,"{""q1"":""gt2y"",""q2"":""weekly"",""q3"":[""chatgpt""],""q4"":""no"",""q5"":[""none""],""q6"":4,""q7"":4,""q8"":[""safety""],""q9"":2,""q10"":{""animalSelf"":""Pes"",""reasonSelf"":""Dočenichat co potřebuji"",""animalAi"":""Krysa "",""reasonAi"":""Chytrá ""},""q11"":{""age"":""56_65"",""education"":""ss_no_matur"",""field"":""creative"",""gender"":""male""}}",33,17,casual_enthusiast,0,0,"Pes čenichá po stopě, krysa ji zná nazpaměť — a přesto ji záměrně sdílí jen po kouskách. Je v tom jistá asymetrie: ty přicházíš s důvěrou a nosem u země, AI odpovídá s přehledem labyrintu, který nikdy celý neukáže. Možná proto tě safety zajímá víc než regulace — instinktivně cítíš, že krysa je chytrá, ale ne nutně loajální. Pes a krysa spolu v historii moc dobře nevycházeli, a přesto — v té správné laboratoři — dohromady najdou věci, na které ani jeden nestačí sám.",33,67,FALSE,"Jsi začátečník-nadšenec: dva roky pravidelného používání, ale zatím jen v jednom nástroji a výhradně textově — šířka zkušenosti ještě neodpovídá její délce. Zajímavý signál je kombinace Q8 a Q9: safety tě reálně zajímá, ale silnou regulaci odmítáš — to není rozpor, ale pragmatický postoj, který stojí za to vědomě rozvíjet. Zkus příští měsíc udělat jednu konkrétní věc: vezmi opakující se textový úkol, který děláš každý týden, a proveď ho třikrát různými způsoby — s jiným promptem, s jiným nástrojem (zkus Claude nebo Gemini), a jednou bez AI. Porovnej výsledky a zapiš si, kde přesně AI přidala hodnotu a kde ne.",56_65,ss_no_matur,creative,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Safari/537.36",0.1.0
cabb91d2,2026-05-08T07:35:26.464Z,online,Michael,274,"{""q1"":""6m_2y"",""q2"":""daily"",""q3"":[""chatgpt"",""claude"",""copilot"",""gemini""],""q4"":""one"",""q5"":[""chatbot_max""],""q6"":3,""q7"":3,""q8"":[""jobs"",""ethics"",""safety""],""q9"":4,""q10"":{""animalSelf"":""Vlk"",""reasonSelf"":""Stádní zvíře"",""animalAi"":""Smečka opic"",""reasonAi"":""Protoze stejne jako v planetě opic to muze dopadnout s jejím postupným zvyšováním \""inteligence\"" vselijak""},""q11"":{""age"":""36_45"",""education"":""ss_matur"",""field"":""it"",""gender"":""male""}}",50,-14,realistic_power_user,0,0,"Vlk se hlásí ke smečce jako ke svému přirozenému řádu — a pak s mírnou hrůzou sleduje jinou smečku, která se organizuje trochu moc rychle a trochu moc chytře. Planeta opic není jen sci-fi varování, je to obraz situace, kdy hierarchie vzniká dřív, než ji kdo stihl schválit. Zajímavé je, že vlk v té metafoře není ohrožená kořist ani vůdce — je to pozorovatel na okraji lesa, který tuší, že tahle smečka opic nehraje podle pravidel, která zná. Možná proto ten silný regulační reflex: ne strach ze slabosti, ale instinkt zvířete, které rozumí tomu, co znamená, když se mění pravidla smečky.",50,36,FALSE,"Jsi zkušený každodenní uživatel AI, který sahá po celém spektru nástrojů – ChatGPT, Claude, Copilot i Gemini – a zároveň umí vyždímat maximum přes projekty a deep research. Přesto tě kvadrant řadí mezi začátečníky-skeptiky: technická praxe roste, ale důvěra v dopad AI na svět i tebe osobně zůstává opatrně neutrální, zatímco regulační reflex je výrazně silnější než průměr (Q9 = 4). Konkrétní krok: místo přeskakování mezi čtyřmi nástroji si zvol jeden — nejspíš Claude nebo ChatGPT s projekty — a systematicky testuj, kde ti deep research reálně šetří čas na úkolech, které už dnes děláš. Tím si sám ověříš, jestli tvůj skepticismus k dopadu AI sedí, nebo ho bude třeba přehodnotit.",36_45,ss_matur,it,male,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0.1.0
